ROW,GISJOIN,FIPS,ADI_NATRANK,ADI_STATERNK
126060,G29018609601014,291869601014,47,2
126061,G29018609601021,291869601021,51,3
126062,G29018609601022,291869601022,71,5
126063,G29018609602001,291869602001,75,6
126064,G29018609602002,291869602002,82,7
126065,G29018609602003,291869602003,82,7
126066,G29018609602004,291869602004,85,8
126067,G29018609602005,291869602005,71,5
126068,G29018609603001,291869603001,58,4
126069,G29018609603002,291869603002,56,3
126070,G29018609603003,291869603003,50,3
126071,G29018609604001,291869604001,63,4
126072,G29018609604002,291869604002,71,5
126073,G29018609604003,291869604003,68,5
126074,G29018709501031,291879501031,64,4
126075,G29018709501032,291879501032,62,4
126076,G29018709501041,291879501041,83,7
126077,G29018709501042,291879501042,91,9
126078,G29018709501051,291879501051,57,3
126079,G29018709501061,291879501061,60,4
126080,G29018709501062,291879501062,60,4
126081,G29018709501063,291879501063,65,5
126082,G29018709503001,291879503001,75,6
126083,G29018709503002,291879503002,89,9
126084,G29018709503003,291879503003,84,8
